recognizer,identity_id,image_path,correct
facenet,Charles_Moose,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Charles_Moose\Charles_Moose_0004.png,1
facenet,Charles_Moose,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Charles_Moose\Charles_Moose_0005.png,1
facenet,Charles_Moose,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Charles_Moose\Charles_Moose_0011.png,1
facenet,Gwyneth_Paltrow,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Gwyneth_Paltrow\Gwyneth_Paltrow_0001.png,1
facenet,Gwyneth_Paltrow,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Gwyneth_Paltrow\Gwyneth_Paltrow_0002.png,1
facenet,Gwyneth_Paltrow,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Gwyneth_Paltrow\Gwyneth_Paltrow_0003.png,1
facenet,Gwyneth_Paltrow,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Gwyneth_Paltrow\Gwyneth_Paltrow_0004.png,1
facenet,Gwyneth_Paltrow,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Gwyneth_Paltrow\Gwyneth_Paltrow_0006.png,1
facenet,Luiz_Inacio_Lula_da_Silva,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Luiz_Inacio_Lula_da_Silva\Luiz_Inacio_Lula_da_Silva_0027.png,1
facenet,Luiz_Inacio_Lula_da_Silva,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Luiz_Inacio_Lula_da_Silva\Luiz_Inacio_Lula_da_Silva_0029.png,1
facenet,Luiz_Inacio_Lula_da_Silva,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Luiz_Inacio_Lula_da_Silva\Luiz_Inacio_Lula_da_Silva_0031.png,1
facenet,Luiz_Inacio_Lula_da_Silva,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Luiz_Inacio_Lula_da_Silva\Luiz_Inacio_Lula_da_Silva_0039.png,1
facenet,Luiz_Inacio_Lula_da_Silva,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Luiz_Inacio_Lula_da_Silva\Luiz_Inacio_Lula_da_Silva_0045.png,1
facenet,Gordon_Brown,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Gordon_Brown\Gordon_Brown_0001.png,1
facenet,Gordon_Brown,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Gordon_Brown\Gordon_Brown_0004.png,1
facenet,Gordon_Brown,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Gordon_Brown\Gordon_Brown_0005.png,1
facenet,Gordon_Brown,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Gordon_Brown\Gordon_Brown_0010.png,1
facenet,Gordon_Brown,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Gordon_Brown\Gordon_Brown_0013.png,1
facenet,Chanda_Rubin,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Chanda_Rubin\Chanda_Rubin_0001.png,1
facenet,Chanda_Rubin,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Chanda_Rubin\Chanda_Rubin_0002.png,1
facenet,Chanda_Rubin,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Chanda_Rubin\Chanda_Rubin_0003.png,1
facenet,Chanda_Rubin,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Chanda_Rubin\Chanda_Rubin_0004.png,1
facenet,Chanda_Rubin,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Chanda_Rubin\Chanda_Rubin_0005.png,1
facenet,Marcelo_Rios,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Marcelo_Rios\Marcelo_Rios_0001.png,1
facenet,Marcelo_Rios,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Marcelo_Rios\Marcelo_Rios_0002.png,1
facenet,Marcelo_Rios,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Marcelo_Rios\Marcelo_Rios_0003.png,1
facenet,Marcelo_Rios,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Marcelo_Rios\Marcelo_Rios_0004.png,1
facenet,Marcelo_Rios,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Marcelo_Rios\Marcelo_Rios_0005.png,1
facenet,Michael_Phelps,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michael_Phelps\Michael_Phelps_0001.png,1
facenet,Michael_Phelps,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michael_Phelps\Michael_Phelps_0002.png,1
facenet,Michael_Phelps,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michael_Phelps\Michael_Phelps_0003.png,1
facenet,Michael_Phelps,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michael_Phelps\Michael_Phelps_0004.png,1
facenet,Michael_Phelps,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michael_Phelps\Michael_Phelps_0005.png,1
facenet,Alan_Greenspan,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Alan_Greenspan\Alan_Greenspan_0001.png,1
facenet,Alan_Greenspan,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Alan_Greenspan\Alan_Greenspan_0002.png,1
facenet,Alan_Greenspan,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Alan_Greenspan\Alan_Greenspan_0003.png,1
facenet,Alan_Greenspan,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Alan_Greenspan\Alan_Greenspan_0004.png,1
facenet,Alan_Greenspan,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Alan_Greenspan\Alan_Greenspan_0005.png,1
facenet,Kamal_Kharrazi,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Kamal_Kharrazi\Kamal_Kharrazi_0001.png,1
facenet,Kamal_Kharrazi,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Kamal_Kharrazi\Kamal_Kharrazi_0002.png,1
facenet,Kamal_Kharrazi,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Kamal_Kharrazi\Kamal_Kharrazi_0003.png,1
facenet,Kamal_Kharrazi,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Kamal_Kharrazi\Kamal_Kharrazi_0004.png,1
facenet,Kamal_Kharrazi,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Kamal_Kharrazi\Kamal_Kharrazi_0005.png,1
facenet,Scott_McClellan,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Scott_McClellan\Scott_McClellan_0001.png,1
facenet,Scott_McClellan,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Scott_McClellan\Scott_McClellan_0002.png,1
facenet,Scott_McClellan,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Scott_McClellan\Scott_McClellan_0003.png,1
facenet,Scott_McClellan,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Scott_McClellan\Scott_McClellan_0004.png,1
facenet,Scott_McClellan,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Scott_McClellan\Scott_McClellan_0005.png,1
facenet,Mark_Philippoussis,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mark_Philippoussis\Mark_Philippoussis_0001.png,1
facenet,Mark_Philippoussis,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mark_Philippoussis\Mark_Philippoussis_0005.png,1
facenet,Mark_Philippoussis,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mark_Philippoussis\Mark_Philippoussis_0006.png,1
facenet,Mark_Philippoussis,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mark_Philippoussis\Mark_Philippoussis_0007.png,1
facenet,Mark_Philippoussis,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mark_Philippoussis\Mark_Philippoussis_0008.png,1
facenet,Fernando_Henrique_Cardoso,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Fernando_Henrique_Cardoso\Fernando_Henrique_Cardoso_0001.png,1
facenet,Fernando_Henrique_Cardoso,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Fernando_Henrique_Cardoso\Fernando_Henrique_Cardoso_0004.png,1
facenet,Fernando_Henrique_Cardoso,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Fernando_Henrique_Cardoso\Fernando_Henrique_Cardoso_0005.png,1
facenet,Fernando_Henrique_Cardoso,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Fernando_Henrique_Cardoso\Fernando_Henrique_Cardoso_0006.png,1
facenet,Fernando_Henrique_Cardoso,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Fernando_Henrique_Cardoso\Fernando_Henrique_Cardoso_0007.png,1
facenet,Choi_Sung-hong,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Choi_Sung-hong\Choi_Sung-hong_0001.png,1
facenet,Choi_Sung-hong,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Choi_Sung-hong\Choi_Sung-hong_0002.png,1
facenet,Choi_Sung-hong,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Choi_Sung-hong\Choi_Sung-hong_0003.png,1
facenet,Choi_Sung-hong,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Choi_Sung-hong\Choi_Sung-hong_0004.png,1
facenet,Choi_Sung-hong,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Choi_Sung-hong\Choi_Sung-hong_0005.png,1
facenet,Dominique_de_Villepin,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dominique_de_Villepin\Dominique_de_Villepin_0003.png,1
facenet,Dominique_de_Villepin,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dominique_de_Villepin\Dominique_de_Villepin_0005.png,1
facenet,Dominique_de_Villepin,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dominique_de_Villepin\Dominique_de_Villepin_0007.png,0
facenet,Dominique_de_Villepin,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dominique_de_Villepin\Dominique_de_Villepin_0010.png,1
facenet,Dominique_de_Villepin,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dominique_de_Villepin\Dominique_de_Villepin_0015.png,1
facenet,Claudia_Pechstein,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Claudia_Pechstein\Claudia_Pechstein_0001.png,1
facenet,Claudia_Pechstein,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Claudia_Pechstein\Claudia_Pechstein_0002.png,1
facenet,Claudia_Pechstein,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Claudia_Pechstein\Claudia_Pechstein_0003.png,1
facenet,Claudia_Pechstein,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Claudia_Pechstein\Claudia_Pechstein_0004.png,1
facenet,Claudia_Pechstein,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Claudia_Pechstein\Claudia_Pechstein_0005.png,0
facenet,Alastair_Campbell,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Alastair_Campbell\Alastair_Campbell_0001.png,1
facenet,Alastair_Campbell,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Alastair_Campbell\Alastair_Campbell_0002.png,1
facenet,Alastair_Campbell,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Alastair_Campbell\Alastair_Campbell_0003.png,1
facenet,Alastair_Campbell,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Alastair_Campbell\Alastair_Campbell_0004.png,1
facenet,Alastair_Campbell,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Alastair_Campbell\Alastair_Campbell_0005.png,1
facenet,James_Wolfensohn,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\James_Wolfensohn\James_Wolfensohn_0001.png,1
facenet,James_Wolfensohn,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\James_Wolfensohn\James_Wolfensohn_0002.png,1
facenet,James_Wolfensohn,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\James_Wolfensohn\James_Wolfensohn_0003.png,1
facenet,James_Wolfensohn,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\James_Wolfensohn\James_Wolfensohn_0004.png,1
facenet,James_Wolfensohn,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\James_Wolfensohn\James_Wolfensohn_0005.png,1
facenet,Bertie_Ahern,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bertie_Ahern\Bertie_Ahern_0001.png,1
facenet,Bertie_Ahern,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bertie_Ahern\Bertie_Ahern_0002.png,1
facenet,Bertie_Ahern,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bertie_Ahern\Bertie_Ahern_0003.png,1
facenet,Bertie_Ahern,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bertie_Ahern\Bertie_Ahern_0004.png,1
facenet,Bertie_Ahern,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bertie_Ahern\Bertie_Ahern_0005.png,1
facenet,John_Abizaid,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_Abizaid\John_Abizaid_0001.png,1
facenet,John_Abizaid,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_Abizaid\John_Abizaid_0004.png,1
facenet,John_Abizaid,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_Abizaid\John_Abizaid_0005.png,1
facenet,John_Abizaid,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_Abizaid\John_Abizaid_0006.png,1
facenet,John_Abizaid,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_Abizaid\John_Abizaid_0009.png,1
facenet,Jim_Furyk,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jim_Furyk\Jim_Furyk_0001.png,1
facenet,Jim_Furyk,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jim_Furyk\Jim_Furyk_0002.png,1
facenet,Jim_Furyk,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jim_Furyk\Jim_Furyk_0004.png,1
facenet,Jim_Furyk,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jim_Furyk\Jim_Furyk_0005.png,1
facenet,Jim_Furyk,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jim_Furyk\Jim_Furyk_0006.png,1
facenet,Wen_Jiabao,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Wen_Jiabao\Wen_Jiabao_0004.png,1
facenet,Wen_Jiabao,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Wen_Jiabao\Wen_Jiabao_0006.png,1
facenet,Wen_Jiabao,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Wen_Jiabao\Wen_Jiabao_0008.png,1
facenet,Wen_Jiabao,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Wen_Jiabao\Wen_Jiabao_0009.png,1
facenet,Wen_Jiabao,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Wen_Jiabao\Wen_Jiabao_0010.png,1
facenet,Michelle_Kwan,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michelle_Kwan\Michelle_Kwan_0001.png,1
facenet,Michelle_Kwan,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michelle_Kwan\Michelle_Kwan_0002.png,1
facenet,Michelle_Kwan,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michelle_Kwan\Michelle_Kwan_0003.png,1
facenet,Michelle_Kwan,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michelle_Kwan\Michelle_Kwan_0007.png,1
facenet,Michelle_Kwan,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Michelle_Kwan\Michelle_Kwan_0008.png,1
facenet,Ron_Dittemore,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Ron_Dittemore\Ron_Dittemore_0001.png,1
facenet,Ron_Dittemore,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Ron_Dittemore\Ron_Dittemore_0003.png,1
facenet,Ron_Dittemore,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Ron_Dittemore\Ron_Dittemore_0004.png,1
facenet,Ron_Dittemore,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Ron_Dittemore\Ron_Dittemore_0006.png,1
facenet,Ron_Dittemore,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Ron_Dittemore\Ron_Dittemore_0008.png,1
facenet,Jonathan_Edwards,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jonathan_Edwards\Jonathan_Edwards_0001.png,1
facenet,Jonathan_Edwards,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jonathan_Edwards\Jonathan_Edwards_0002.png,1
facenet,Jonathan_Edwards,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jonathan_Edwards\Jonathan_Edwards_0005.png,1
facenet,Jonathan_Edwards,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jonathan_Edwards\Jonathan_Edwards_0006.png,1
facenet,Jonathan_Edwards,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jonathan_Edwards\Jonathan_Edwards_0007.png,1
facenet,Roger_Moore,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Roger_Moore\Roger_Moore_0001.png,1
facenet,Roger_Moore,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Roger_Moore\Roger_Moore_0002.png,1
facenet,Roger_Moore,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Roger_Moore\Roger_Moore_0003.png,1
facenet,Roger_Moore,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Roger_Moore\Roger_Moore_0004.png,1
facenet,Roger_Moore,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Roger_Moore\Roger_Moore_0005.png,1
facenet,Dick_Cheney,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dick_Cheney\Dick_Cheney_0002.png,1
facenet,Dick_Cheney,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dick_Cheney\Dick_Cheney_0003.png,1
facenet,Dick_Cheney,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dick_Cheney\Dick_Cheney_0004.png,1
facenet,Dick_Cheney,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dick_Cheney\Dick_Cheney_0008.png,1
facenet,Dick_Cheney,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dick_Cheney\Dick_Cheney_0013.png,1
facenet,Dennis_Hastert,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dennis_Hastert\Dennis_Hastert_0002.png,1
facenet,Dennis_Hastert,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dennis_Hastert\Dennis_Hastert_0003.png,1
facenet,Dennis_Hastert,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dennis_Hastert\Dennis_Hastert_0004.png,1
facenet,Dennis_Hastert,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dennis_Hastert\Dennis_Hastert_0005.png,1
facenet,Dennis_Hastert,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dennis_Hastert\Dennis_Hastert_0006.png,1
facenet,Mick_Jagger,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mick_Jagger\Mick_Jagger_0001.png,1
facenet,Mick_Jagger,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mick_Jagger\Mick_Jagger_0002.png,1
facenet,Mick_Jagger,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mick_Jagger\Mick_Jagger_0003.png,1
facenet,Mick_Jagger,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mick_Jagger\Mick_Jagger_0004.png,1
facenet,Mick_Jagger,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mick_Jagger\Mick_Jagger_0005.png,1
facenet,Serena_Williams,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Serena_Williams\Serena_Williams_0009.png,1
facenet,Serena_Williams,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Serena_Williams\Serena_Williams_0013.png,1
facenet,Serena_Williams,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Serena_Williams\Serena_Williams_0033.png,1
facenet,Serena_Williams,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Serena_Williams\Serena_Williams_0039.png,1
facenet,Serena_Williams,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Serena_Williams\Serena_Williams_0048.png,1
facenet,John_McCain,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_McCain\John_McCain_0001.png,1
facenet,John_McCain,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_McCain\John_McCain_0002.png,1
facenet,John_McCain,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_McCain\John_McCain_0003.png,1
facenet,John_McCain,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_McCain\John_McCain_0004.png,1
facenet,John_McCain,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\John_McCain\John_McCain_0007.png,1
facenet,Robert_Duvall,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Robert_Duvall\Robert_Duvall_0001.png,1
facenet,Robert_Duvall,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Robert_Duvall\Robert_Duvall_0003.png,1
facenet,Robert_Duvall,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Robert_Duvall\Robert_Duvall_0005.png,1
facenet,Robert_Duvall,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Robert_Duvall\Robert_Duvall_0007.png,1
facenet,Robert_Duvall,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Robert_Duvall\Robert_Duvall_0008.png,1
facenet,Elizabeth_Hurley,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Elizabeth_Hurley\Elizabeth_Hurley_0001.png,1
facenet,Elizabeth_Hurley,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Elizabeth_Hurley\Elizabeth_Hurley_0002.png,1
facenet,Elizabeth_Hurley,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Elizabeth_Hurley\Elizabeth_Hurley_0003.png,1
facenet,Elizabeth_Hurley,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Elizabeth_Hurley\Elizabeth_Hurley_0004.png,1
facenet,Elizabeth_Hurley,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Elizabeth_Hurley\Elizabeth_Hurley_0005.png,1
facenet,Hugo_Chavez,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Hugo_Chavez\Hugo_Chavez_0043.png,1
facenet,Hugo_Chavez,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Hugo_Chavez\Hugo_Chavez_0045.png,1
facenet,Hugo_Chavez,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Hugo_Chavez\Hugo_Chavez_0049.png,1
facenet,Hugo_Chavez,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Hugo_Chavez\Hugo_Chavez_0070.png,1
facenet,Hugo_Chavez,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Hugo_Chavez\Hugo_Chavez_0071.png,1
facenet,Laura_Bush,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Laura_Bush\Laura_Bush_0013.png,1
facenet,Laura_Bush,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Laura_Bush\Laura_Bush_0016.png,1
facenet,Laura_Bush,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Laura_Bush\Laura_Bush_0021.png,1
facenet,Laura_Bush,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Laura_Bush\Laura_Bush_0030.png,0
facenet,Laura_Bush,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Laura_Bush\Laura_Bush_0037.png,1
facenet,Edward_Lu,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Edward_Lu\Edward_Lu_0001.png,1
facenet,Edward_Lu,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Edward_Lu\Edward_Lu_0002.png,1
facenet,Edward_Lu,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Edward_Lu\Edward_Lu_0004.png,1
facenet,Edward_Lu,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Edward_Lu\Edward_Lu_0005.png,1
facenet,Edward_Lu,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Edward_Lu\Edward_Lu_0006.png,1
facenet,Oscar_De_La_Hoya,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Oscar_De_La_Hoya\Oscar_De_La_Hoya_0003.png,1
facenet,Oscar_De_La_Hoya,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Oscar_De_La_Hoya\Oscar_De_La_Hoya_0004.png,1
facenet,Oscar_De_La_Hoya,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Oscar_De_La_Hoya\Oscar_De_La_Hoya_0005.png,1
facenet,Oscar_De_La_Hoya,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Oscar_De_La_Hoya\Oscar_De_La_Hoya_0006.png,1
facenet,Oscar_De_La_Hoya,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Oscar_De_La_Hoya\Oscar_De_La_Hoya_0007.png,1
facenet,Eduard_Shevardnadze,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Eduard_Shevardnadze\Eduard_Shevardnadze_0001.png,1
facenet,Eduard_Shevardnadze,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Eduard_Shevardnadze\Eduard_Shevardnadze_0002.png,0
facenet,Eduard_Shevardnadze,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Eduard_Shevardnadze\Eduard_Shevardnadze_0003.png,1
facenet,Eduard_Shevardnadze,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Eduard_Shevardnadze\Eduard_Shevardnadze_0004.png,1
facenet,Eduard_Shevardnadze,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Eduard_Shevardnadze\Eduard_Shevardnadze_0005.png,1
facenet,Saddam_Hussein,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Saddam_Hussein\Saddam_Hussein_0001.png,1
facenet,Saddam_Hussein,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Saddam_Hussein\Saddam_Hussein_0004.png,1
facenet,Saddam_Hussein,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Saddam_Hussein\Saddam_Hussein_0005.png,1
facenet,Saddam_Hussein,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Saddam_Hussein\Saddam_Hussein_0015.png,1
facenet,Saddam_Hussein,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Saddam_Hussein\Saddam_Hussein_0017.png,1
facenet,Javier_Solana,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Javier_Solana\Javier_Solana_0002.png,1
facenet,Javier_Solana,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Javier_Solana\Javier_Solana_0003.png,1
facenet,Javier_Solana,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Javier_Solana\Javier_Solana_0004.png,1
facenet,Javier_Solana,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Javier_Solana\Javier_Solana_0007.png,1
facenet,Javier_Solana,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Javier_Solana\Javier_Solana_0009.png,1
facenet,Keanu_Reeves,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Keanu_Reeves\Keanu_Reeves_0002.png,1
