identity_id,arcface_path,facenet_path
Prince_Charles,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Prince_Charles\Prince_Charles_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Prince_Charles\Prince_Charles_0003.png
Prince_Charles,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Prince_Charles\Prince_Charles_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Prince_Charles\Prince_Charles_0004.png
Prince_Charles,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Prince_Charles\Prince_Charles_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Prince_Charles\Prince_Charles_0005.png
Norah_Jones,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Norah_Jones\Norah_Jones_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Norah_Jones\Norah_Jones_0001.png
Norah_Jones,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Norah_Jones\Norah_Jones_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Norah_Jones\Norah_Jones_0002.png
Norah_Jones,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Norah_Jones\Norah_Jones_0011.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Norah_Jones\Norah_Jones_0011.png
Norah_Jones,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Norah_Jones\Norah_Jones_0013.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Norah_Jones\Norah_Jones_0013.png
Norah_Jones,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Norah_Jones\Norah_Jones_0015.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Norah_Jones\Norah_Jones_0015.png
Jean_Chretien,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jean_Chretien\Jean_Chretien_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jean_Chretien\Jean_Chretien_0003.png
Jean_Chretien,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jean_Chretien\Jean_Chretien_0020.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jean_Chretien\Jean_Chretien_0020.png
Jean_Chretien,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jean_Chretien\Jean_Chretien_0029.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jean_Chretien\Jean_Chretien_0029.png
Jean_Chretien,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jean_Chretien\Jean_Chretien_0038.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jean_Chretien\Jean_Chretien_0038.png
Jean_Chretien,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jean_Chretien\Jean_Chretien_0051.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jean_Chretien\Jean_Chretien_0051.png
Tom_Hanks,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Tom_Hanks\Tom_Hanks_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Tom_Hanks\Tom_Hanks_0002.png
Tom_Hanks,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Tom_Hanks\Tom_Hanks_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Tom_Hanks\Tom_Hanks_0003.png
Tom_Hanks,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Tom_Hanks\Tom_Hanks_0006.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Tom_Hanks\Tom_Hanks_0006.png
Tom_Hanks,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Tom_Hanks\Tom_Hanks_0007.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Tom_Hanks\Tom_Hanks_0007.png
Tom_Hanks,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Tom_Hanks\Tom_Hanks_0009.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Tom_Hanks\Tom_Hanks_0009.png
Yao_Ming,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Yao_Ming\Yao_Ming_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Yao_Ming\Yao_Ming_0002.png
Yao_Ming,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Yao_Ming\Yao_Ming_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Yao_Ming\Yao_Ming_0003.png
Yao_Ming,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Yao_Ming\Yao_Ming_0006.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Yao_Ming\Yao_Ming_0006.png
Yao_Ming,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Yao_Ming\Yao_Ming_0007.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Yao_Ming\Yao_Ming_0007.png
Yao_Ming,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Yao_Ming\Yao_Ming_0008.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Yao_Ming\Yao_Ming_0008.png
Ray_Romano,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Ray_Romano\Ray_Romano_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Ray_Romano\Ray_Romano_0002.png
Ray_Romano,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Ray_Romano\Ray_Romano_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Ray_Romano\Ray_Romano_0003.png
Ray_Romano,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Ray_Romano\Ray_Romano_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Ray_Romano\Ray_Romano_0005.png
Ray_Romano,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Ray_Romano\Ray_Romano_0007.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Ray_Romano\Ray_Romano_0007.png
Ray_Romano,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Ray_Romano\Ray_Romano_0009.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Ray_Romano\Ray_Romano_0009.png
Jennifer_Lopez,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jennifer_Lopez\Jennifer_Lopez_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jennifer_Lopez\Jennifer_Lopez_0004.png
Jennifer_Lopez,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jennifer_Lopez\Jennifer_Lopez_0010.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jennifer_Lopez\Jennifer_Lopez_0010.png
Jennifer_Lopez,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jennifer_Lopez\Jennifer_Lopez_0011.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jennifer_Lopez\Jennifer_Lopez_0011.png
Jennifer_Lopez,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jennifer_Lopez\Jennifer_Lopez_0015.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jennifer_Lopez\Jennifer_Lopez_0015.png
Jennifer_Lopez,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Jennifer_Lopez\Jennifer_Lopez_0016.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Jennifer_Lopez\Jennifer_Lopez_0016.png
Tariq_Aziz,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Tariq_Aziz\Tariq_Aziz_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Tariq_Aziz\Tariq_Aziz_0001.png
Tariq_Aziz,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Tariq_Aziz\Tariq_Aziz_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Tariq_Aziz\Tariq_Aziz_0002.png
Tariq_Aziz,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Tariq_Aziz\Tariq_Aziz_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Tariq_Aziz\Tariq_Aziz_0003.png
Tariq_Aziz,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Tariq_Aziz\Tariq_Aziz_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Tariq_Aziz\Tariq_Aziz_0004.png
Tariq_Aziz,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Tariq_Aziz\Tariq_Aziz_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Tariq_Aziz\Tariq_Aziz_0005.png
Julianne_Moore,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Julianne_Moore\Julianne_Moore_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Julianne_Moore\Julianne_Moore_0001.png
Julianne_Moore,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Julianne_Moore\Julianne_Moore_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Julianne_Moore\Julianne_Moore_0003.png
Julianne_Moore,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Julianne_Moore\Julianne_Moore_0012.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Julianne_Moore\Julianne_Moore_0012.png
Julianne_Moore,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Julianne_Moore\Julianne_Moore_0013.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Julianne_Moore\Julianne_Moore_0013.png
Julianne_Moore,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Julianne_Moore\Julianne_Moore_0018.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Julianne_Moore\Julianne_Moore_0018.png
Ariel_Sharon,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Ariel_Sharon\Ariel_Sharon_0016.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Ariel_Sharon\Ariel_Sharon_0016.png
Ariel_Sharon,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Ariel_Sharon\Ariel_Sharon_0034.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Ariel_Sharon\Ariel_Sharon_0034.png
Ariel_Sharon,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Ariel_Sharon\Ariel_Sharon_0048.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Ariel_Sharon\Ariel_Sharon_0048.png
Ariel_Sharon,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Ariel_Sharon\Ariel_Sharon_0059.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Ariel_Sharon\Ariel_Sharon_0059.png
Ariel_Sharon,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Ariel_Sharon\Ariel_Sharon_0069.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Ariel_Sharon\Ariel_Sharon_0069.png
Paul_Bremer,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Paul_Bremer\Paul_Bremer_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Paul_Bremer\Paul_Bremer_0004.png
Paul_Bremer,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Paul_Bremer\Paul_Bremer_0009.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Paul_Bremer\Paul_Bremer_0009.png
Paul_Bremer,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Paul_Bremer\Paul_Bremer_0012.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Paul_Bremer\Paul_Bremer_0012.png
Paul_Bremer,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Paul_Bremer\Paul_Bremer_0013.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Paul_Bremer\Paul_Bremer_0013.png
Paul_Bremer,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Paul_Bremer\Paul_Bremer_0019.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Paul_Bremer\Paul_Bremer_0019.png
Elton_John,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Elton_John\Elton_John_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Elton_John\Elton_John_0001.png
Elton_John,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Elton_John\Elton_John_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Elton_John\Elton_John_0002.png
Elton_John,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Elton_John\Elton_John_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Elton_John\Elton_John_0003.png
Elton_John,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Elton_John\Elton_John_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Elton_John\Elton_John_0004.png
Elton_John,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Elton_John\Elton_John_0006.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Elton_John\Elton_John_0006.png
King_Abdullah_II,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\King_Abdullah_II\King_Abdullah_II_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\King_Abdullah_II\King_Abdullah_II_0001.png
King_Abdullah_II,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\King_Abdullah_II\King_Abdullah_II_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\King_Abdullah_II\King_Abdullah_II_0002.png
King_Abdullah_II,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\King_Abdullah_II\King_Abdullah_II_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\King_Abdullah_II\King_Abdullah_II_0003.png
King_Abdullah_II,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\King_Abdullah_II\King_Abdullah_II_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\King_Abdullah_II\King_Abdullah_II_0004.png
King_Abdullah_II,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\King_Abdullah_II\King_Abdullah_II_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\King_Abdullah_II\King_Abdullah_II_0005.png
Antonio_Palocci,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Antonio_Palocci\Antonio_Palocci_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Antonio_Palocci\Antonio_Palocci_0001.png
Antonio_Palocci,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Antonio_Palocci\Antonio_Palocci_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Antonio_Palocci\Antonio_Palocci_0003.png
Antonio_Palocci,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Antonio_Palocci\Antonio_Palocci_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Antonio_Palocci\Antonio_Palocci_0004.png
Antonio_Palocci,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Antonio_Palocci\Antonio_Palocci_0006.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Antonio_Palocci\Antonio_Palocci_0006.png
Antonio_Palocci,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Antonio_Palocci\Antonio_Palocci_0008.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Antonio_Palocci\Antonio_Palocci_0008.png
Venus_Williams,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Venus_Williams\Venus_Williams_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Venus_Williams\Venus_Williams_0001.png
Venus_Williams,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Venus_Williams\Venus_Williams_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Venus_Williams\Venus_Williams_0002.png
Venus_Williams,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Venus_Williams\Venus_Williams_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Venus_Williams\Venus_Williams_0005.png
Venus_Williams,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Venus_Williams\Venus_Williams_0008.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Venus_Williams\Venus_Williams_0008.png
Venus_Williams,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Venus_Williams\Venus_Williams_0017.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Venus_Williams\Venus_Williams_0017.png
Sarah_Jessica_Parker,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Sarah_Jessica_Parker\Sarah_Jessica_Parker_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Sarah_Jessica_Parker\Sarah_Jessica_Parker_0001.png
Sarah_Jessica_Parker,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Sarah_Jessica_Parker\Sarah_Jessica_Parker_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Sarah_Jessica_Parker\Sarah_Jessica_Parker_0002.png
Sarah_Jessica_Parker,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Sarah_Jessica_Parker\Sarah_Jessica_Parker_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Sarah_Jessica_Parker\Sarah_Jessica_Parker_0003.png
Sarah_Jessica_Parker,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Sarah_Jessica_Parker\Sarah_Jessica_Parker_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Sarah_Jessica_Parker\Sarah_Jessica_Parker_0005.png
Sarah_Jessica_Parker,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Sarah_Jessica_Parker\Sarah_Jessica_Parker_0006.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Sarah_Jessica_Parker\Sarah_Jessica_Parker_0006.png
Emma_Watson,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Emma_Watson\Emma_Watson_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Emma_Watson\Emma_Watson_0001.png
Emma_Watson,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Emma_Watson\Emma_Watson_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Emma_Watson\Emma_Watson_0002.png
Emma_Watson,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Emma_Watson\Emma_Watson_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Emma_Watson\Emma_Watson_0003.png
Emma_Watson,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Emma_Watson\Emma_Watson_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Emma_Watson\Emma_Watson_0004.png
Emma_Watson,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Emma_Watson\Emma_Watson_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Emma_Watson\Emma_Watson_0005.png
Mahmoud_Abbas,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Mahmoud_Abbas\Mahmoud_Abbas_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mahmoud_Abbas\Mahmoud_Abbas_0004.png
Mahmoud_Abbas,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Mahmoud_Abbas\Mahmoud_Abbas_0014.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mahmoud_Abbas\Mahmoud_Abbas_0014.png
Mahmoud_Abbas,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Mahmoud_Abbas\Mahmoud_Abbas_0021.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mahmoud_Abbas\Mahmoud_Abbas_0021.png
Mahmoud_Abbas,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Mahmoud_Abbas\Mahmoud_Abbas_0027.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mahmoud_Abbas\Mahmoud_Abbas_0027.png
Mahmoud_Abbas,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Mahmoud_Abbas\Mahmoud_Abbas_0029.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Mahmoud_Abbas\Mahmoud_Abbas_0029.png
Dennis_Kucinich,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Dennis_Kucinich\Dennis_Kucinich_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dennis_Kucinich\Dennis_Kucinich_0001.png
Dennis_Kucinich,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Dennis_Kucinich\Dennis_Kucinich_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dennis_Kucinich\Dennis_Kucinich_0003.png
Dennis_Kucinich,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Dennis_Kucinich\Dennis_Kucinich_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dennis_Kucinich\Dennis_Kucinich_0004.png
Dennis_Kucinich,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Dennis_Kucinich\Dennis_Kucinich_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dennis_Kucinich\Dennis_Kucinich_0005.png
Dennis_Kucinich,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Dennis_Kucinich\Dennis_Kucinich_0007.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Dennis_Kucinich\Dennis_Kucinich_0007.png
Tim_Henman,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Tim_Henman\Tim_Henman_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Tim_Henman\Tim_Henman_0004.png
Tim_Henman,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Tim_Henman\Tim_Henman_0007.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Tim_Henman\Tim_Henman_0007.png
Tim_Henman,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Tim_Henman\Tim_Henman_0012.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Tim_Henman\Tim_Henman_0012.png
Tim_Henman,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Tim_Henman\Tim_Henman_0015.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Tim_Henman\Tim_Henman_0015.png
Tim_Henman,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Tim_Henman\Tim_Henman_0017.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Tim_Henman\Tim_Henman_0017.png
Robert_Kocharian,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Robert_Kocharian\Robert_Kocharian_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Robert_Kocharian\Robert_Kocharian_0001.png
Robert_Kocharian,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Robert_Kocharian\Robert_Kocharian_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Robert_Kocharian\Robert_Kocharian_0002.png
Robert_Kocharian,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Robert_Kocharian\Robert_Kocharian_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Robert_Kocharian\Robert_Kocharian_0003.png
Robert_Kocharian,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Robert_Kocharian\Robert_Kocharian_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Robert_Kocharian\Robert_Kocharian_0004.png
Robert_Kocharian,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Robert_Kocharian\Robert_Kocharian_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Robert_Kocharian\Robert_Kocharian_0005.png
William_Macy,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\William_Macy\William_Macy_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\William_Macy\William_Macy_0001.png
William_Macy,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\William_Macy\William_Macy_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\William_Macy\William_Macy_0002.png
William_Macy,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\William_Macy\William_Macy_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\William_Macy\William_Macy_0003.png
William_Macy,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\William_Macy\William_Macy_0004.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\William_Macy\William_Macy_0004.png
William_Macy,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\William_Macy\William_Macy_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\William_Macy\William_Macy_0005.png
Nicole_Kidman,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Nicole_Kidman\Nicole_Kidman_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Nicole_Kidman\Nicole_Kidman_0001.png
Nicole_Kidman,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Nicole_Kidman\Nicole_Kidman_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Nicole_Kidman\Nicole_Kidman_0003.png
Nicole_Kidman,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Nicole_Kidman\Nicole_Kidman_0007.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Nicole_Kidman\Nicole_Kidman_0007.png
Nicole_Kidman,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Nicole_Kidman\Nicole_Kidman_0015.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Nicole_Kidman\Nicole_Kidman_0015.png
Nicole_Kidman,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Nicole_Kidman\Nicole_Kidman_0016.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Nicole_Kidman\Nicole_Kidman_0016.png
Bob_Stoops,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Bob_Stoops\Bob_Stoops_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bob_Stoops\Bob_Stoops_0002.png
Bob_Stoops,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Bob_Stoops\Bob_Stoops_0003.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bob_Stoops\Bob_Stoops_0003.png
Bob_Stoops,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Bob_Stoops\Bob_Stoops_0005.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bob_Stoops\Bob_Stoops_0005.png
Bob_Stoops,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Bob_Stoops\Bob_Stoops_0006.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bob_Stoops\Bob_Stoops_0006.png
Bob_Stoops,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Bob_Stoops\Bob_Stoops_0007.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Bob_Stoops\Bob_Stoops_0007.png
Emanuel_Ginobili,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Emanuel_Ginobili\Emanuel_Ginobili_0001.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Emanuel_Ginobili\Emanuel_Ginobili_0001.png
Emanuel_Ginobili,Hybrid-Deepfake-Defense-System\data\lfw\arcface_112\Emanuel_Ginobili\Emanuel_Ginobili_0002.png,Hybrid-Deepfake-Defense-System\data\lfw\facenet_160\Emanuel_Ginobili\Emanuel_Ginobili_0002.png
